User_ID,Date_Only,Trajectory_Risk_Score,Risk_Level,ML_Anomaly_Label,ML_Anomaly_Score,Rule_Based_Anomaly,ML_Anomaly_Binary,Both_Anomaly,Dominant_Direction,Direction_Changes
4,2009-02-10,30.569494530544045,Low Risk,Normal,0.1597449964434885,1,0,0,North-West,578
0,2009-07-03,30.569038627940436,Low Risk,Normal,0.17152193126419824,1,0,0,North,914
3,2009-07-03,30.569038627940436,Low Risk,Normal,0.17152193126419824,1,0,0,North,914
5,2008-11-23,30.566376348069394,Low Risk,Normal,0.14354789782253197,1,0,0,North,115
1,2008-12-15,30.54773779334401,Low Risk,Normal,0.14258205343920266,1,0,0,South,83
0,2009-03-30,30.53516532062057,Low Risk,Normal,0.16024146453753135,1,0,0,North,584
3,2009-03-30,30.522833280493657,Low Risk,Normal,0.16034428787177046,1,0,0,North,584
1,2008-12-11,30.516625458250846,Low Risk,Normal,0.15937991453091205,1,0,0,North,555
4,2008-12-25,30.49259206666134,Low Risk,Normal,0.14451349476284653,1,0,0,North,125
4,2009-02-27,30.485895658237975,Low Risk,Normal,0.17175966100168943,1,0,0,North,901
2,2009-03-17,30.44365941637154,Low Risk,Normal,0.15217458157938413,1,0,0,North,332
3,2009-02-24,30.43695912006475,Low Risk,Normal,0.17013542192939524,1,0,0,South,843
3,2009-01-16,30.432052280378475,Low Risk,Normal,0.15076467995278758,1,0,0,North,289
4,2009-04-24,30.378618849301983,Low Risk,Normal,0.17254900718978794,1,0,0,North,898
4,2009-05-31,30.3521840137165,Low Risk,Normal,0.14494838241265234,1,0,0,South,104
4,2009-07-12,30.342098769816634,Low Risk,Normal,0.17201256989977481,1,0,0,North,874
1,2008-12-03,30.338249091023727,Low Risk,Normal,0.14632597758967592,1,0,0,North,140
3,2008-10-28,30.337617873195292,Low Risk,Normal,0.16854602237926813,1,0,0,North,774
7,2008-12-10,30.327238518358328,Low Risk,Normal,0.1641475611591034,1,0,0,West,646
4,2009-07-23,30.324047603795144,Low Risk,Normal,0.16921979535418968,1,0,0,North,790
5,2008-11-17,30.301405022307307,Low Risk,Normal,0.16194526123290037,1,0,0,North,577
4,2009-07-14,30.28717238117873,Low Risk,Normal,0.17057842996164452,1,0,0,North,820
4,2009-04-17,30.235233142518112,Low Risk,Normal,0.15654035088911394,1,0,0,North,407
4,2008-12-28,30.225917718341393,Low Risk,Normal,0.14417914575635982,1,0,0,South,52
4,2009-04-23,30.214006978454666,Low Risk,Normal,0.1734309775016033,1,0,0,North,884
4,2009-01-24,30.196992318975347,Low Risk,Normal,0.1506572805376326,1,0,0,North,230
3,2008-10-29,30.167601398117256,Low Risk,Normal,0.17409821535692727,1,0,0,North,892
4,2008-12-26,30.157479063839187,Low Risk,Normal,0.1473777121032585,1,0,0,South,127
0,2009-04-16,30.1346430365222,Low Risk,Normal,0.17220059547250777,1,0,0,North,830
3,2009-04-16,30.1346430365222,Low Risk,Normal,0.17220059547250777,1,0,0,North,830
2,2009-03-02,30.123203013997127,Low Risk,Normal,0.15337487376126657,1,0,0,West,290
3,2009-01-11,30.103118595344736,Low Risk,Normal,0.1576419089526664,1,0,0,North,407
4,2009-06-25,30.09435580673265,Low Risk,Normal,0.17383295267485782,1,0,0,North,867
5,2008-11-18,30.089720570597233,Low Risk,Normal,0.17254011547463233,1,0,0,North,829
2,2009-03-05,30.037262852945485,Low Risk,Normal,0.15254971447801563,1,0,0,West,246
2,2008-11-05,30.033607563858983,Low Risk,Normal,0.1473243287260283,1,0,0,East,96
4,2009-03-18,30.02846902255365,Low Risk,Normal,0.17210476946629566,1,0,0,North,802
0,2009-06-05,29.998824787895963,Low Risk,Normal,0.16208548740288753,1,0,0,South,509
3,2009-06-05,29.998824787895963,Low Risk,Normal,0.16208548740288753,1,0,0,South,509
4,2009-02-22,29.944477936763825,Low Risk,Normal,0.16516655768319544,1,0,0,South,584
4,2008-12-19,29.93377218003461,Low Risk,Normal,0.1710022316499697,1,0,0,North,748
9,2008-10-31,29.921030977026277,Low Risk,Normal,0.15478025156124386,1,0,0,South,282
3,2009-03-19,29.897344614620625,Low Risk,Normal,0.16475365165159928,1,0,0,North,561
4,2009-06-21,29.868862714506808,Low Risk,Normal,0.17466191919853263,1,0,0,South,837
3,2009-04-18,29.845701065621384,Low Risk,Normal,0.14727927652915446,1,0,0,North,50
0,2009-04-18,29.845701065621384,Low Risk,Normal,0.14727927652915446,1,0,0,North,50
2,2009-02-23,29.84228125838192,Low Risk,Normal,0.15631283614666763,1,0,0,West,307
4,2009-02-20,29.837041133837246,Low Risk,Normal,0.17156349195672477,1,0,0,North,741
0,2008-12-01,29.828512007165433,Low Risk,Normal,0.14836865257769644,1,0,0,North,77
2,2008-11-20,29.817655019078988,Low Risk,Normal,0.17375739857033223,1,0,0,North,799
1,2008-11-20,29.802084153533002,Low Risk,Normal,0.15426533766184958,1,0,0,North,239
2,2009-02-27,29.796277587001583,Low Risk,Normal,0.1560306675502139,1,0,0,West,288
3,2008-11-08,29.78999191464687,Low Risk,Normal,0.17479394982935992,1,0,0,North,822
4,2009-05-09,29.78277865947802,Low Risk,Normal,0.17089467630162858,1,0,0,North,709
3,2009-02-23,29.727409372161297,Low Risk,Normal,0.15530843767892039,1,0,0,South,251
6,2008-12-10,29.724163824956836,Low Risk,Normal,0.15155127723325534,1,0,0,North,143
0,2008-11-11,29.717269549418425,Low Risk,Normal,0.17585580988114546,1,0,0,North,835
2,2008-12-04,29.700531377277862,Low Risk,Normal,0.17010880433464304,1,0,0,West,667
3,2009-06-19,29.68893680524101,Low Risk,Normal,0.17490071651741423,1,0,0,North,801
0,2009-06-19,29.68893680524101,Low Risk,Normal,0.17490071651741423,1,0,0,North,801
0,2008-11-18,29.687141696467883,Low Risk,Normal,0.15157965138544777,1,0,0,South,135
0,2009-06-02,29.68107525400976,Low Risk,Normal,0.1741253272454788,1,0,0,North,777
3,2009-06-02,29.68107525400976,Low Risk,Normal,0.1741253272454788,1,0,0,North,777
3,2008-12-08,29.674761984617152,Low Risk,Normal,0.17042878425278735,1,0,0,East,670
5,2009-03-13,29.667669813856946,Low Risk,Normal,0.14848337084314506,1,0,0,North,42
7,2008-11-15,29.653313648251736,Low Risk,Normal,0.15865928937640428,1,0,0,West,329
4,2009-01-01,29.63071772109725,Low Risk,Normal,0.15502843140224182,1,0,0,North,220
3,2008-10-27,29.622852572673516,Low Risk,Normal,0.17173757700826525,1,0,0,East,695
7,2008-11-09,29.585250065014804,Low Risk,Normal,0.17012395317128126,1,0,0,North,640
4,2009-04-18,29.56187956479779,Low Risk,Normal,0.1746987000902186,1,0,0,North,765
4,2008-12-27,29.540127570666588,Low Risk,Normal,0.14996727454241343,1,0,0,South,54
0,2008-11-12,29.537725427253378,Low Risk,Normal,0.16190059327881412,1,0,0,North,394
3,2009-01-07,29.504494197630297,Low Risk,Normal,0.16207255472989712,1,0,0,South,391
7,2008-12-04,29.479442398805794,Low Risk,Normal,0.17111128431990175,1,0,0,North,643
3,2009-02-17,29.388051200540072,Low Risk,Normal,0.17292446775527726,1,0,0,North,673
4,2008-11-18,29.386789624694593,Low Risk,Normal,0.1664527553802832,1,0,0,South,488
4,2009-07-21,29.380911815575878,Low Risk,Normal,0.15956402455971652,1,0,0,North,290
7,2008-11-17,29.367486717478066,Low Risk,Normal,0.16069209525393235,1,0,0,North,319
0,2008-10-23,29.313522981741762,Low Risk,Normal,0.16278887669337677,1,0,0,North,366
3,2009-02-03,29.30801832395057,Low Risk,Normal,0.16465680656028026,1,0,0,North,418
0,2009-03-31,29.294215726836324,Low Risk,Normal,0.17321631144855776,1,0,0,North,659
3,2009-03-31,29.294215726836324,Low Risk,Normal,0.17321631144855776,1,0,0,North,659
4,2009-07-01,29.269580799255472,Low Risk,Normal,0.17587445120112566,1,0,0,North,729
4,2009-06-06,29.24986042367528,Low Risk,Normal,0.1773703630895827,1,0,0,North,767
3,2008-11-20,29.24448955720276,Low Risk,Normal,0.1754529559195277,1,0,0,East,711
2,2008-12-26,29.23217371421213,Low Risk,Normal,0.15505777775538582,1,0,0,North,126
3,2009-03-26,29.214993543886237,Low Risk,Normal,0.17009263669797936,1,0,0,South,551
7,2008-11-12,29.199787605357976,Low Risk,Normal,0.16997414869800914,1,0,0,North,544
0,2009-05-25,29.148615368653164,Low Risk,Normal,0.17320394479607065,1,0,0,North,624
3,2009-05-25,29.148615368653164,Low Risk,Normal,0.17320394479607065,1,0,0,North,624
4,2009-01-25,29.147133475045777,Low Risk,Normal,0.1738119651738838,1,0,0,South-East,641
4,2009-06-20,29.13746778856107,Low Risk,Normal,0.16092809417452042,1,0,0,North,271
4,2009-01-29,29.13724689437,Low Risk,Normal,0.16177087407919594,1,0,0,West,295
4,2008-11-21,29.12648077044188,Low Risk,Normal,0.1793451458435424,1,0,0,South,794
4,2009-06-18,29.125023631384124,Low Risk,Normal,0.17602858197043975,1,0,0,North,699
3,2008-10-25,29.101141002780864,Low Risk,Normal,0.17500134489403119,1,0,0,North,664
7,2008-11-07,29.09622716235424,Low Risk,Normal,0.1743064951639839,1,0,0,North,643
3,2009-01-04,29.091146024328292,Low Risk,Normal,0.16376705663206664,1,0,0,North,341
6,2008-12-03,29.071971196388592,Low Risk,Normal,0.16480291165481137,1,0,0,East,366
4,2009-07-13,29.064979377568676,Low Risk,Normal,0.17635402959671348,1,0,0,North,694
4,2009-05-01,29.062675433587142,Low Risk,Normal,0.17633820056644217,1,0,0,North,693
4,2008-12-03,29.05895359176888,Low Risk,Normal,0.17013227526208735,1,0,0,North,515
4,2009-02-03,29.032682897585744,Low Risk,Normal,0.16439467276826858,1,0,0,North-West,345
3,2008-11-18,29.03173993430344,Low Risk,Normal,0.16934304650345855,1,0,0,South,486
3,2009-01-31,29.021070319714113,Low Risk,Normal,0.16690919436544127,1,0,0,North,414
4,2009-02-25,29.002562208304354,Low Risk,Normal,0.17543785519190697,1,0,0,North,653
4,2008-11-09,28.997205168687813,Low Risk,Normal,0.1733801763831076,1,0,0,North,593
4,2009-02-09,28.992999602671187,Low Risk,Normal,0.16619718986092719,1,0,0,South-East,387
2,2008-12-12,28.989491190975134,Low Risk,Normal,0.1786302797843966,1,0,0,North,741
4,2008-12-18,28.926469208450563,Low Risk,Normal,0.17396996584270596,1,0,0,South,593
3,2008-12-15,28.915258600161728,Low Risk,Normal,0.17248667983133054,1,0,0,North,548
4,2009-01-28,28.8919615218517,Low Risk,Normal,0.16661916635781954,1,0,0,South-East,375
1,2008-11-03,28.885430255187693,Low Risk,Normal,0.16015635305716225,1,0,0,North,189
4,2009-07-08,28.87844073343873,Low Risk,Normal,0.17230311634139084,1,0,0,North,534
4,2008-11-13,28.851556338971132,Low Risk,Normal,0.1765567708845482,1,0,0,North,649
2,2008-12-22,28.848418350299003,Low Risk,Normal,0.16722749864307718,1,0,0,West,382
4,2009-01-16,28.82789874065659,Low Risk,Normal,0.16750370638821382,1,0,0,North,385
3,2009-03-01,28.806377477848113,Low Risk,Normal,0.16509025604683186,1,0,0,North,311
3,2009-03-05,28.79015511846279,Low Risk,Normal,0.16249246761956843,1,0,0,North,233
2,2009-01-08,28.775765772697355,Low Risk,Normal,0.1616313501028238,1,0,0,West,205
4,2009-02-19,28.772287465179858,Low Risk,Normal,0.17879446589329617,1,0,0,South,694
0,2009-04-27,28.763074620539793,Low Risk,Normal,0.1745614738658941,1,0,0,North,571
3,2009-04-27,28.763074620539793,Low Risk,Normal,0.1745614738658941,1,0,0,North,571
6,2008-12-01,28.76173652052418,Low Risk,Normal,0.15971605752285173,1,0,0,East,147
0,2009-05-21,28.759877081626705,Low Risk,Normal,0.17273106296884633,1,0,0,East,518
3,2009-05-21,28.759877081626705,Low Risk,Normal,0.17273106296884633,1,0,0,East,518
4,2008-11-12,28.758339457477486,Low Risk,Normal,0.177929668543312,1,0,0,South,666
4,2009-01-22,28.751210772589797,Low Risk,Normal,0.1654801524181579,1,0,0,North,309
0,2008-11-14,28.74940704204893,Low Risk,Normal,0.16482944907453229,1,0,0,North,290
7,2008-10-27,28.739186685277453,Low Risk,Normal,0.17647756442332746,1,0,0,North,620
3,2009-07-01,28.737382872349915,Low Risk,Normal,0.15925337316830018,1,0,0,North,128
0,2009-07-01,28.737382872349915,Low Risk,Normal,0.15925337316830018,1,0,0,North,128
4,2009-06-28,28.727941643512736,Low Risk,Normal,0.1746441746354203,1,0,0,North,565
3,2008-11-16,28.722162557727984,Low Risk,Normal,0.17795099526164182,1,0,0,North,658
4,2009-05-11,28.71920417287683,Low Risk,Normal,0.1617175251759161,1,0,0,South,194
4,2009-01-04,28.67653731463928,Low Risk,Normal,0.15884968114055692,1,0,0,North,102
3,2009-04-24,28.633982487530364,Low Risk,Normal,0.17472681505166648,1,0,0,North,545
0,2009-04-24,28.633982487530364,Low Risk,Normal,0.17472681505166648,1,0,0,North,545
4,2009-05-30,28.600167765736437,Low Risk,Normal,0.1759898533292366,1,0,0,North,573
0,2009-05-08,28.594718821080175,Low Risk,Normal,0.1624401199693919,1,0,0,North,185
3,2009-05-08,28.594718821080175,Low Risk,Normal,0.1624401199693919,1,0,0,North,185
4,2009-03-17,28.57209247244446,Low Risk,Normal,0.1760837860037877,1,0,0,North,569
4,2009-04-29,28.569225939866545,Low Risk,Normal,0.1773690940357358,1,0,0,North,605
3,2009-02-25,28.56256699221876,Low Risk,Normal,0.17609313034249685,1,0,0,North,567
4,2009-05-29,28.552197602592145,Low Risk,Normal,0.1774760355444377,1,0,0,North,604
7,2008-11-13,28.536131028881087,Low Risk,Normal,0.17102264851755666,1,0,0,East,416
3,2009-01-06,28.534371645721976,Low Risk,Normal,0.16367910961220034,1,0,0,North,206
3,2009-03-14,28.530432718242302,Low Risk,Normal,0.1789889943453612,1,0,0,North,642
3,2009-02-22,28.513249279987413,Low Risk,Normal,0.17317562320791086,1,0,0,North,472
0,2009-06-14,28.50803164875935,Low Risk,Normal,0.17248330645560234,1,0,0,North,451
3,2009-06-14,28.50803164875935,Low Risk,Normal,0.17248330645560234,1,0,0,North,451
4,2009-06-15,28.494441118263413,Low Risk,Normal,0.16190970113496056,1,0,0,North,146
0,2008-10-26,28.48734438347093,Low Risk,Normal,0.16813575248814178,1,0,0,East,322
7,2008-12-15,28.480870743328254,Low Risk,Normal,0.17779043915827247,1,0,0,East,596
2,2008-12-09,28.462492174198406,Low Risk,Normal,0.17906492866921775,1,0,0,West,628
7,2008-11-16,28.45256148795389,Low Risk,Normal,0.1716493649312491,1,0,0,West,414
7,2008-11-18,28.44685487384835,Low Risk,Normal,0.17386936956943955,1,0,0,North,476
3,2008-11-19,28.434947167921624,Low Risk,Normal,0.17414385028669926,1,0,0,North,481
4,2008-10-27,28.41254812149797,Low Risk,Normal,0.17391014227115842,1,0,0,North,469
2,2008-11-07,28.40984296714721,Low Risk,Normal,0.175544495626823,1,0,0,West,515
5,2008-12-06,28.382757877777127,Low Risk,Normal,0.16196492777990212,1,0,0,South,121
3,2009-02-05,28.374457847190794,Low Risk,Normal,0.16991792740406958,1,0,0,North,346
3,2009-02-12,28.35870603253068,Low Risk,Normal,0.1753051276729264,1,0,0,North,496
3,2009-05-15,28.33652658925547,Low Risk,Normal,0.1748593541003194,1,0,0,North,478
0,2009-05-15,28.33652658925547,Low Risk,Normal,0.1748593541003194,1,0,0,North,478
5,2008-11-07,28.32313851268063,Low Risk,Normal,0.17991149396265077,1,0,0,North,619
4,2008-11-19,28.320166677394827,Low Risk,Normal,0.17201743895640786,1,0,0,North,393
0,2009-05-04,28.307572075362017,Low Risk,Normal,0.17019530166890567,1,0,0,North,338
3,2009-05-04,28.307572075362017,Low Risk,Normal,0.17019530166890567,1,0,0,North,338
5,2008-10-25,28.305329216996036,Low Risk,Normal,0.1765210382309753,1,0,0,North,518
3,2008-10-30,28.289728479010115,Low Risk,Normal,0.1666649755810281,1,0,0,South,233
6,2008-10-24,28.28283892946021,Low Risk,Normal,0.17250386947668883,1,0,0,South,398
3,2008-11-23,28.27731395936,Low Risk,Normal,0.17318063971546638,1,0,0,North,416
3,2008-12-07,28.271087686864888,Low Risk,Normal,0.17533489903816246,1,0,0,North,476
6,2008-10-23,28.26721458517857,Low Risk,Normal,0.16415468443537368,1,0,0,East,156
2,2008-12-05,28.24778868319848,Low Risk,Normal,0.1780169390768429,1,0,0,North,547
3,2008-11-04,28.228417211469843,Low Risk,Normal,0.17491982131850736,1,0,0,North,454
3,2009-01-15,28.222267633409956,Low Risk,Normal,0.1754266040371174,1,0,0,North,467
4,2009-02-01,28.219678756907385,Low Risk,Normal,0.1713135774564517,1,0,0,North,349
4,2008-11-04,28.21885888160912,Low Risk,Normal,0.1754199867854736,1,0,0,North,466
7,2008-11-23,28.209891022722374,Low Risk,Normal,0.17847308238373716,1,0,0,East,551
4,2009-01-08,28.20757804023053,Low Risk,Normal,0.16444169353737853,1,0,0,North,150
4,2009-06-23,28.197631057376643,Low Risk,Normal,0.1773839757754046,1,0,0,North,517
2,2008-12-08,28.177881795178223,Low Risk,Normal,0.17281836630302277,1,0,0,West,382
4,2009-01-30,28.167357270685088,Low Risk,Normal,0.16873646728464436,1,0,0,South-East,263
4,2009-06-30,28.157836748669116,Low Risk,Normal,0.17214456181302634,1,0,0,South,358
4,2009-05-26,28.14404166171939,Low Risk,Normal,0.17201431027175001,1,0,0,North,351
4,2009-06-16,28.143372620378564,Low Risk,Normal,0.166238439161414,1,0,0,South,186
5,2008-11-20,28.12607167437616,Low Risk,Normal,0.16529648101642985,1,0,0,South,155
4,2009-05-04,28.120309791912995,Low Risk,Normal,0.17434956862615364,1,0,0,South,412
4,2009-05-27,28.098165771921394,Low Risk,Normal,0.1779680338994073,1,0,0,South,510
3,2009-04-23,28.095205807535912,Low Risk,Normal,0.1667101274719776,1,0,0,North,188
0,2009-04-23,28.095205807535912,Low Risk,Normal,0.1667101274719776,1,0,0,North,188
3,2009-03-07,28.07953877247418,Low Risk,Normal,0.16571950685078096,1,0,0,East,156
3,2009-06-07,28.078491627793966,Low Risk,Normal,0.17221046910980353,1,0,0,North,341
0,2009-06-07,28.078491627793966,Low Risk,Normal,0.17221046910980353,1,0,0,North,341
4,2008-11-16,28.063907306728563,Low Risk,Normal,0.17096554731047603,1,0,0,South,302
2,2008-11-21,28.059368066163795,Low Risk,Normal,0.1780462517276819,1,0,0,West,503
4,2008-12-14,28.054229682296164,Low Risk,Normal,0.18099733936505508,1,0,0,South,586
0,2009-06-06,28.042099741263836,Low Risk,Normal,0.18053785220984525,1,0,0,South,570
3,2009-06-06,28.042099741263836,Low Risk,Normal,0.18053785220984525,1,0,0,South,570
7,2008-12-09,28.03527355429342,Low Risk,Normal,0.17095901909844347,1,0,0,East,295
0,2009-06-10,28.03043992178406,Low Risk,Normal,0.16896705434870085,1,0,0,North,237
3,2009-06-10,28.03043992178406,Low Risk,Normal,0.16896705434870085,1,0,0,North,237
4,2009-04-20,28.02134213408609,Low Risk,Normal,0.1809912397946859,1,0,0,South,578
4,2008-11-07,28.01022333255009,Low Risk,Normal,0.17600327951308675,1,0,0,South,433
3,2009-04-20,28.00927086476384,Low Risk,Normal,0.17488997028128067,1,0,0,North,401
0,2009-04-20,28.00927086476384,Low Risk,Normal,0.17488997028128067,1,0,0,North,401
3,2009-03-02,28.004901826089533,Low Risk,Normal,0.17299924905780262,1,0,0,North,346
2,2008-12-31,27.993627555923478,Low Risk,Normal,0.1697645394555935,1,0,0,North,251
0,2009-05-17,27.98904680724186,Low Risk,Normal,0.18098020234098056,1,0,0,North,570
3,2009-05-17,27.98904680724186,Low Risk,Normal,0.18098020234098056,1,0,0,North,570
3,2009-02-26,27.967629809816344,Low Risk,Normal,0.1784607653812822,1,0,0,North,493
5,2008-11-14,27.939119048105297,Low Risk,Normal,0.16717062536619565,1,0,0,North,164
1,2008-12-08,27.93726822359487,Low Risk,Normal,0.16820219090883864,1,0,0,North,193
3,2009-02-07,27.928628076233977,Low Risk,Normal,0.17391552476459865,1,0,0,North,354
4,2009-05-14,27.915279667233428,Low Risk,Normal,0.1749728778567941,1,0,0,North,381
4,2009-07-28,27.914630656607123,Low Risk,Normal,0.17560899282640602,1,0,0,North,399
4,2009-06-08,27.913215768178173,Low Risk,Normal,0.17134602129719279,1,0,0,South,277
3,2008-10-24,27.9100438250899,Low Risk,Normal,0.18048263151169797,1,0,0,North,537
4,2009-03-02,27.90872117685546,Low Risk,Normal,0.17134845766838336,1,0,0,South,276
0,2009-05-31,27.893077119921614,Low Risk,Normal,0.17214463894305537,1,0,0,North,295
3,2009-05-31,27.893077119921614,Low Risk,Normal,0.17214463894305537,1,0,0,North,295
4,2009-05-12,27.881163492320923,Low Risk,Normal,0.17834077489747813,1,0,0,South,469
0,2009-04-22,27.87103246139292,Low Risk,Normal,0.1753418066948827,1,0,0,North,381
3,2009-04-22,27.87103246139292,Low Risk,Normal,0.1753418066948827,1,0,0,North,381
3,2008-10-26,27.840028024478872,Low Risk,Normal,0.18180223719822447,1,0,0,South,558
4,2009-02-05,27.832450036090176,Low Risk,Normal,0.1746824086890979,1,0,0,North,353
0,2009-04-02,27.828358936989282,Low Risk,Normal,0.17895624951132028,1,0,0,North,474
3,2009-04-02,27.828358936989282,Low Risk,Normal,0.17895624951132028,1,0,0,North,474
0,2008-12-03,27.821044638087113,Low Risk,Normal,0.16973187710851917,1,0,0,North,209
3,2009-05-24,27.809192906466446,Low Risk,Normal,0.17280901815319483,1,0,0,North,294
0,2009-05-24,27.809192906466446,Low Risk,Normal,0.17280901815319483,1,0,0,North,294
6,2008-11-20,27.750049361102654,Low Risk,Normal,0.178417858041044,1,0,0,East,440
0,2009-05-12,27.74834094573772,Low Risk,Normal,0.1798336661576811,1,0,0,North,480
3,2009-05-12,27.74834094573772,Low Risk,Normal,0.1798336661576811,1,0,0,North,480
4,2009-01-12,27.735693377839695,Low Risk,Normal,0.1824268955755018,1,0,0,North,551
5,2008-11-19,27.732915435132593,Low Risk,Normal,0.17127258873310824,1,0,0,North,232
4,2008-10-25,27.714529668094343,Low Risk,Normal,0.1740187799532248,1,0,0,North,306
4,2009-05-17,27.70528201078902,Low Risk,Normal,0.17742459936256266,1,0,0,South,401
0,2009-06-22,27.702826149895962,Low Risk,Normal,0.17600847348268622,1,0,0,North,360
3,2009-06-22,27.702826149895962,Low Risk,Normal,0.17600847348268622,1,0,0,North,360
3,2008-11-12,27.687645788142316,Low Risk,Normal,0.17935864193271994,1,0,0,North,452
6,2008-11-06,27.652761040762964,Low Risk,Normal,0.1759704032812991,1,0,0,East,347
4,2008-11-01,27.64640739761956,Low Risk,Normal,0.16922579626968054,1,0,0,South,153
4,2009-04-21,27.643062023635864,Low Risk,Normal,0.17503513917904084,1,0,0,North,318
0,2009-04-28,27.631596951445523,Low Risk,Normal,0.17005006606800405,1,0,0,South,173
3,2009-04-28,27.631596951445523,Low Risk,Normal,0.17005006606800405,1,0,0,South,173
3,2009-03-15,27.621118274457192,Low Risk,Normal,0.17528818217121872,1,0,0,West,320
4,2008-12-15,27.620666995639873,Low Risk,Normal,0.1756773748568899,1,0,0,South,331
4,2008-12-22,27.60242789142295,Low Risk,Normal,0.17418261357543374,1,0,0,South,284
4,2009-07-15,27.588309411455537,Low Risk,Normal,0.17885541350180784,1,0,0,South,414
4,2008-10-26,27.56804739772522,Low Risk,Normal,0.1796900988447685,1,0,0,North,433
3,2008-11-01,27.563989609295042,Low Risk,Normal,0.17583459352249298,1,0,0,North,322
4,2009-05-02,27.56073067117601,Low Risk,Normal,0.1758968053150382,1,0,0,South,323
4,2008-12-13,27.551147818054034,Low Risk,Normal,0.17075588209527431,1,0,0,South,174
4,2009-06-24,27.548028512510914,Low Risk,Normal,0.17099212508490258,1,0,0,South,180
0,2008-12-12,27.527947085741083,Low Risk,Normal,0.17073909298528062,1,0,0,South,168
4,2008-12-24,27.515029706009653,Low Risk,Normal,0.1759274645755406,1,0,0,South,313
3,2008-11-11,27.509825259118994,Low Risk,Normal,0.17306261444089144,1,0,0,North,230
3,2009-05-26,27.509340599603323,Low Risk,Normal,0.18119572388754096,1,0,0,North,462
0,2009-05-26,27.509340599603323,Low Risk,Normal,0.18119572388754096,1,0,0,North,462
0,2009-05-07,27.500884031417023,Low Risk,Normal,0.18315834466805625,1,0,0,North,516
3,2009-05-07,27.500884031417023,Low Risk,Normal,0.18315834466805625,1,0,0,North,516
4,2009-05-13,27.49075283296531,Low Risk,Normal,0.1780570325855128,1,0,0,South,368
4,2008-11-15,27.490494373277144,Low Risk,Normal,0.17206750355817918,1,0,0,South,197
4,2008-12-01,27.488568626549675,Low Risk,Normal,0.1826653648040643,1,0,0,South,499
4,2009-06-22,27.477046015819433,Low Risk,Normal,0.17035760206303907,1,0,0,South,145
4,2009-05-05,27.467377260785298,Low Risk,Normal,0.1769204504588222,1,0,0,North,330
0,2009-06-08,27.459816914908608,Low Risk,Normal,0.17687837061320955,1,0,0,North,327
3,2009-06-08,27.459816914908608,Low Risk,Normal,0.17687837061320955,1,0,0,North,327
0,2009-05-09,27.43118280018567,Low Risk,Normal,0.1762761809268193,1,0,0,North,303
3,2009-05-09,27.43118280018567,Low Risk,Normal,0.1762761809268193,1,0,0,North,303
3,2009-04-17,27.412743178652274,Low Risk,Normal,0.17786653127819524,1,0,0,North,344
0,2009-04-17,27.412743178652274,Low Risk,Normal,0.17786653127819524,1,0,0,North,344
4,2009-06-02,27.406753123305766,Low Risk,Normal,0.1745877624140157,1,0,0,North,249
5,2008-11-21,27.405652373313373,Low Risk,Normal,0.17918706087977415,1,0,0,North,380
3,2008-12-12,27.377308911026162,Low Risk,Normal,0.17339666274607352,1,0,0,South,208
4,2009-05-20,27.37557313308933,Low Risk,Normal,0.17190445470964016,1,0,0,North,165
3,2008-11-05,27.352128447226814,Low Risk,Normal,0.17504321757539731,1,0,0,North,249
5,2008-11-16,27.345163559695994,Low Risk,Normal,0.17306902301981275,1,0,0,North,191
4,2008-10-30,27.339149471605474,Low Risk,Normal,0.17564198222522043,1,0,0,North,263
2,2008-11-18,27.318611186901844,Low Risk,Normal,0.18296120235826868,1,0,0,North,467
0,2009-07-04,27.309234162103436,Low Risk,Normal,0.1734386769690271,1,0,0,North,193
3,2009-07-04,27.309234162103436,Low Risk,Normal,0.1734386769690271,1,0,0,North,193
4,2008-10-31,27.305269937822693,Low Risk,Normal,0.17490833288585406,1,0,0,South,234
4,2009-01-06,27.295407647490777,Low Risk,Normal,0.17418466466714794,1,0,0,North,211
4,2009-06-01,27.283976535132094,Low Risk,Normal,0.17529610970494258,1,0,0,North,240
3,2009-06-18,27.28192029334556,Low Risk,Normal,0.17317587008145663,1,0,0,South,179
0,2009-06-18,27.28192029334556,Low Risk,Normal,0.17317587008145663,1,0,0,South,179
3,2009-02-06,27.18238945188729,Low Risk,Normal,0.1735152011893264,1,0,0,South,165
0,2009-06-03,27.165439246706843,Low Risk,Normal,0.18297692772184704,1,0,0,North,431
3,2009-06-03,27.165439246706843,Low Risk,Normal,0.18297692772184704,1,0,0,North,431
4,2009-06-26,27.159600215582604,Low Risk,Normal,0.18025752503972986,1,0,0,North,352
4,2009-03-16,27.15279167093614,Low Risk,Normal,0.17460292267829364,1,0,0,South,189
4,2008-11-11,27.14891554893566,Low Risk,Normal,0.17782379840428436,1,0,0,North,280
4,2009-01-07,27.139418414511685,Low Risk,Normal,0.17727228099136272,1,0,0,South,262
4,2009-07-07,27.13247793349886,Low Risk,Normal,0.1780309317964059,1,0,0,South,282
0,2009-05-13,27.114770452116446,Low Risk,Normal,0.17824865320553196,1,0,0,North,284
3,2009-05-13,27.114770452116446,Low Risk,Normal,0.17824865320553196,1,0,0,North,284
4,2009-01-14,27.1114729817384,Low Risk,Normal,0.17379114393125222,1,0,0,South,156
